date,Battery (Charging) -  GWh,Pumps -  GWh,Coal (Brown) -  GWh,Coal (Black) -  GWh,Bioenergy (Biomass) -  GWh,Distillate -  GWh,Gas (Steam) -  GWh,Gas (CCGT) -  GWh,Gas (OCGT) -  GWh,Gas (Reciprocating) -  GWh,Gas (Waste Coal Mine) -  GWh,Battery (Discharging) -  GWh,Hydro -  GWh,Wind -  GWh,Solar (Utility) -  GWh,Solar (Rooftop) -  GWh,Wind (Curtailment) -  GWh,Solar (Utility) (Curtailment) -  GWh,Coal (Brown) Emissions Vol - tCO₂e,Coal (Black) Emissions Vol - tCO₂e,Bioenergy (Biomass) Emissions Vol - tCO₂e,Distillate Emissions Vol - tCO₂e,Gas (Steam) Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Gas (Reciprocating) Emissions Vol - tCO₂e,Gas (Waste Coal Mine) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Volume Weighted Price - AUD/MWh,Battery (Charging) Market Value - AUD,Pumps Market Value - AUD,Coal (Brown) Market Value - AUD,Coal (Black) Market Value - AUD,Bioenergy (Biomass) Market Value - AUD,Distillate Market Value - AUD,Gas (Steam) Market Value - AUD,Gas (CCGT) Market Value - AUD,Gas (OCGT) Market Value - AUD,Gas (Reciprocating) Market Value - AUD,Gas (Waste Coal Mine) Market Value - AUD,Battery (Discharging) Market Value - AUD,Hydro Market Value - AUD,Wind Market Value - AUD,Solar (Utility) Market Value - AUD,Solar (Rooftop) Market Value - AUD
2017-06-01,0.00,-10.70,3304.48,9714.42,17.09,0.34,352.98,1086.02,458.76,0.00,57.59,0.00,1403.55,474.83,39.44,350.13,0.00,0.00,3949637.09,8720992.89,1275.88,304.74,201812.58,512866.69,259535.71,0.00,35243.16,793.19,89.97,0.00,821579.63,324944567.68,794440975.08,1282229.38,47375.42,40361076.75,100526780.37,48082747.53,0.00,4372906.39,0.00,147123011.98,44643883.45,3197950.48,28841818.11
2017-07-01,0.00,-34.16,2830.58,10088.90,57.40,0.54,455.58,846.88,415.44,0.00,63.87,0.00,1423.91,1335.05,45.08,421.21,0.00,0.00,3368883.87,9089841.83,5406.76,741.26,257102.64,395025.60,246383.52,0.00,39237.03,746.65,99.16,0.00,2558512.85,331897007.25,871126122.39,4457276.84,72422.49,59257767.57,83264076.77,52970875.11,0.00,4978360.63,0.00,172790532.89,135993683.18,3824812.15,36050241.07
2017-08-01,0.00,-22.47,3272.35,9323.13,53.75,5.25,384.34,814.53,466.86,0.00,65.79,0.00,1487.67,1214.23,53.34,529.02,0.00,0.00,3898302.02,8373239.70,4794.92,4116.77,218710.46,350063.49,273282.33,0.00,40304.51,745.86,100.01,0.00,1799196.39,335843613.50,874110799.27,4400868.76,844207.33,48600774.74,83853974.18,56032360.81,0.00,5325294.73,0.00,161648776.10,106989631.47,5070521.98,44226462.28
2017-09-01,0.00,-15.00,2974.12,8258.71,51.20,1.32,204.98,906.21,378.74,0.00,65.13,0.00,1271.51,1461.16,57.48,624.57,0.00,0.00,3534158.88,7438971.46,4389.17,1281.98,116939.73,405649.76,217393.18,0.00,39838.96,724.05,83.77,0.00,1161050.78,238379055.99,699767885.05,4141861.99,166056.94,18225694.24,73675225.26,34751662.94,0.00,5240874.61,0.00,99999642.21,108377385.29,4875765.99,47459726.10
2017-10-01,0.00,-30.66,2866.55,8554.14,38.39,3.51,271.34,1009.23,246.64,0.00,62.82,0.00,1329.03,1011.32,59.75,637.66,0.00,0.00,3412540.42,7720689.83,3189.12,3610.86,153361.53,430336.04,146127.38,0.00,38342.03,741.50,79.16,0.00,2209084.78,209418742.80,691415585.14,3298605.47,386614.72,22006422.52,76807725.46,23704027.73,0.00,4936952.89,0.00,98222167.17,66467839.04,5048667.87,48783170.80
2017-11-01,-0.23,-22.94,2548.85,9008.91,55.47,2.77,495.22,1245.25,360.99,0.00,62.00,0.16,832.83,859.40,58.80,706.88,0.00,0.00,3031898.81,8106207.65,4917.43,2728.97,278751.92,559491.71,227874.24,0.00,37710.39,755.48,82.69,23035.97,1451472.65,242140794.21,657955186.23,3624408.26,260916.57,51894952.75,100229196.44,42230184.46,0.00,4052834.26,23263.66,85963906.41,71729887.13,4852618.57,61740682.39
2017-12-01,-3.07,-72.54,2968.35,9821.94,19.23,0.73,347.33,1188.40,294.38,0.00,63.88,2.48,754.67,975.98,68.47,795.17,0.00,0.00,3549806.94,8860973.49,598.23,632.78,196871.56,537314.02,172224.00,0.00,38915.94,775.44,80.51,239673.62,4640639.42,250535946.88,742643547.69,1400657.21,76835.72,33508035.46,96176839.21,30236840.55,0.00,4567197.51,241194.77,73673956.51,75636692.73,5635489.72,66134516.38
2018-01-01,-3.67,-15.09,3253.98,10135.59,21.51,4.96,322.30,1262.87,262.93,0.00,68.06,2.94,1089.19,976.94,71.18,798.95,0.00,0.00,3880642.27,9144498.96,617.70,5314.47,182386.96,579469.87,158643.26,0.00,41587.72,766.64,107.54,338977.36,927978.66,420062740.13,785016990.99,1675542.92,8278465.00,88548306.82,140055960.01,100060043.62,0.00,5165144.13,1370879.84,173796798.51,104227619.74,6022488.47,111652067.37
2018-02-01,-4.09,-10.57,2947.40,9041.91,16.25,5.85,250.87,1044.25,201.10,0.00,60.28,3.43,937.00,964.36,64.91,668.77,0.00,0.00,3515952.70,8135880.61,428.79,6218.81,142480.33,478871.00,117885.01,0.00,36877.03,767.96,85.88,337975.01,674958.33,282971694.34,665411020.07,1227935.71,2069428.03,38398849.03,95067818.29,36316049.75,0.00,4310144.61,546607.30,99056227.06,80357972.34,5114231.88,67754367.40
2018-03-01,-3.23,-4.34,2936.13,9470.52,1.85,1.08,192.48,1170.65,134.67,0.00,68.46,2.57,1114.80,1134.15,73.66,658.26,0.00,0.00,3495236.44,8524262.74,108.88,1173.84,109176.42,537251.35,77695.59,0.00,41770.73,754.30,70.43,215035.37,237406.85,222140280.92,620730446.92,157191.27,76655.20,17638887.89,84924199.76,12404603.59,0.00,4276793.94,246161.62,88419225.04,78977484.70,5007007.28,47440661.06
2018-04-01,-4.16,-21.87,3053.17,8521.60,4.11,1.03,252.43,756.90,325.85,0.00,61.84,3.33,1403.75,872.94,80.89,559.41,0.00,0.00,3623719.98,7671541.67,203.69,1252.07,143561.46,348117.90,191731.38,0.00,37902.64,757.22,75.07,295141.42,1294832.60,228017269.34,601664320.09,290773.35,1017828.98,27977458.64,56122771.62,33664651.48,0.00,3959071.60,547066.73,115907031.11,61151142.80,6106356.12,43592420.93
2018-05-01,-5.02,-26.34,3214.90,9118.69,2.01,0.42,276.46,647.33,356.56,0.00,65.12,4.18,1510.16,1215.26,81.91,470.93,0.00,0.00,3816240.72,8215247.66,113.75,473.74,157644.84,301330.96,209866.46,0.00,39816.63,752.44,77.19,363442.61,1513605.34,253822487.57,664474653.09,161078.10,63860.38,28112234.65,47276974.32,36692959.00,0.00,4227102.28,481997.39,127584230.78,87522635.35,5791873.30,31369207.31
2018-06-01,-3.97,-47.11,3236.59,9371.39,7.89,1.89,365.60,668.17,407.85,0.00,63.08,3.27,1939.74,1051.07,83.05,430.52,0.00,0.00,3861114.89,8448411.34,316.46,1838.38,208340.35,304278.81,242663.49,0.00,38470.92,745.51,95.87,320617.83,2949567.53,304186378.26,850260710.55,671538.25,371634.43,44846863.36,67967394.78,56249152.25,0.00,5005093.04,509090.49,185220442.85,87386509.56,6502801.39,32756090.67
2018-07-01,-4.07,-14.56,3298.98,9518.78,24.70,2.93,276.26,628.00,228.83,0.00,65.16,3.32,1823.36,1622.03,115.66,515.51,0.00,0.00,3945641.05,8579782.02,700.13,3602.79,158497.50,278640.73,136801.75,0.00,39681.22,725.96,76.47,145134.80,776850.98,233323321.57,704789146.71,1760886.61,3619108.35,38196075.31,67335339.03,35093420.23,0.00,4500066.95,629683.22,113877161.54,104269995.70,7535144.94,31766864.35
2018-08-01,-4.41,-36.87,3185.71,8864.12,38.99,1.00,252.37,722.69,335.17,0.00,52.58,3.62,1953.11,1636.34,161.20,656.43,0.00,0.00,3815963.61,7979037.60,1031.91,780.08,144745.79,323009.74,197527.49,0.00,32120.55,701.05,86.16,178570.64,2323958.87,251611265.34,796120069.48,3233475.43,155906.88,24813587.11,66270381.42,42296366.56,0.00,4387501.39,359730.11,115800434.85,109828912.25,11587494.39,43351474.47
2018-09-01,-3.91,-89.74,2648.85,8701.83,36.12,0.42,290.59,556.31,313.36,0.00,56.39,3.11,1492.60,1220.89,196.72,761.00,0.00,0.00,3148304.38,7830519.57,918.03,367.63,164804.17,238251.09,187825.52,0.00,34228.59,717.06,91.79,247988.97,5580116.24,244339280.30,773713919.82,2935266.56,56568.48,35354273.88,56664312.81,41596613.51,0.00,4564906.72,353118.29,117206506.49,93367894.87,14731354.99,54795621.19
2018-10-01,-4.13,-66.97,2763.96,9133.34,34.00,1.23,159.93,471.02,300.19,0.00,54.74,3.35,1069.03,1218.27,248.93,800.23,0.00,0.00,3281752.85,8207087.55,838.76,1574.96,91884.56,215840.12,177803.79,0.00,33056.08,741.94,91.51,337677.39,4137191.53,277101196.57,774257532.67,2678679.61,162929.87,18805126.26,46016295.09,36934773.53,0.00,4290376.72,434357.67,110658976.71,105601926.06,20771363.89,66169593.26
2018-11-01,-5.38,-82.82,2537.34,8914.46,24.87,1.21,208.18,610.29,263.50,0.00,53.22,4.42,1158.74,1171.79,324.65,913.85,0.00,0.00,3012789.99,8019367.60,679.00,1358.10,119180.61,273111.25,152720.55,0.00,32165.38,721.28,93.02,460066.14,5540514.14,248568783.15,791402310.95,2250799.34,116408.69,23215196.95,62414533.88,31478290.25,0.00,4722723.24,510074.79,109387654.76,102822963.48,28149520.08,78874374.56
2018-12-01,-4.70,-67.52,2921.52,9488.80,19.75,1.85,218.01,608.44,195.20,0.00,41.02,3.97,1214.97,1228.91,368.47,975.59,0.00,0.00,3462315.54,8547530.48,581.20,1901.64,124526.05,272521.22,115442.61,0.00,25088.98,729.04,88.73,332991.59,4107426.95,267562433.23,792515424.38,1703189.52,481707.25,27231730.79,60553401.11,27098619.06,0.00,3147934.15,455935.77,105893880.00,100988494.87,33072432.33,89707920.92
2019-01-01,-5.35,-105.19,2971.19,10303.61,17.71,3.68,411.97,962.05,558.42,0.00,63.15,4.16,1151.67,1135.05,370.71,1035.39,0.00,0.00,3533620.76,9282377.96,457.45,3964.25,232994.26,424370.58,340226.47,0.00,38461.34,733.99,185.08,664672.77,7562964.35,695926853.29,1140520059.05,1806340.33,27591306.09,219972335.06,172111822.58,307494954.51,0.00,5945686.20,3310400.17,386842116.44,186732886.52,65393629.68,189146276.58
2019-02-01,-4.64,-71.11,2771.89,8711.17,18.54,2.47,205.32,1047.32,292.60,0.00,54.52,3.60,745.17,1205.60,342.44,869.11,0.00,0.00,3302058.00,7853185.29,521.33,2657.65,116622.70,469703.11,172602.71,0.00,33195.58,737.96,100.20,385309.99,4716337.98,307800964.42,772322692.74,1604589.60,398941.89,30482800.51,109991158.73,43408083.74,0.00,4569714.44,488308.80,101714225.84,114010143.03,32729718.86,88378131.35
2019-03-01,-6.21,-52.48,3231.87,9347.22,18.46,1.51,271.18,1143.83,274.73,0.00,61.50,5.04,808.95,1169.34,347.78,834.38,0.00,0.00,3845117.27,8435922.70,468.63,1655.41,153288.21,506967.46,163338.74,0.00,37678.15,752.96,109.19,515643.79,3263002.92,429682741.33,803566768.97,1485378.08,4026322.28,57476865.29,123254589.84,68874136.34,0.00,4979663.49,1524306.13,135976316.74,114954370.69,37498590.69,97520953.03
2019-04-01,-5.95,-40.03,2595.70,8714.01,5.61,1.90,287.47,612.52,176.01,0.00,64.62,4.67,921.38,1232.57,346.94,716.05,0.00,0.00,3092261.49,7814512.48,266.88,2016.18,161532.84,289739.21,105458.45,0.00,39467.30,735.94,84.19,493407.64,2281595.08,254373166.11,653468748.70,415343.00,235002.46,32137149.15,54567589.08,19374797.08,0.00,4421974.25,496531.66,97449849.86,101289426.95,25217898.82,54502831.52
2019-05-01,-6.55,-35.43,2679.82,9143.14,0.11,2.86,361.57,708.93,340.84,0.00,69.76,5.17,1284.25,1478.57,299.43,588.42,0.00,0.00,3222749.37,8223556.94,35.17,3018.55,205411.09,340258.17,196568.31,0.00,42531.24,723.02,83.52,463587.80,1999959.56,244697424.59,710442441.11,62175.54,316919.21,35932507.80,60325408.08,36152966.60,0.00,5073703.92,519164.89,122715991.92,117600249.00,20490013.99,41104081.94
2019-06-01,-7.15,-44.84,2978.58,9088.37,18.40,5.17,382.92,802.70,332.87,0.00,67.55,5.89,1636.51,1315.96,296.19,501.55,0.00,0.00,3566142.76,8210498.47,400.97,5118.03,217828.22,355749.81,200393.08,0.00,41167.50,724.79,97.09,577137.97,2783000.23,303521523.77,819973646.80,1467213.41,881098.45,46225301.82,80542133.37,48991433.84,0.00,5702396.21,770612.28,184440489.96,106643870.41,22311517.75,37817192.12
2019-07-01,-7.37,-77.03,2780.22,9348.24,27.96,1.79,373.25,841.25,323.05,0.00,69.56,5.88,1547.27,1731.04,358.52,617.16,0.00,0.00,3307312.43,8429953.95,751.94,1838.32,210720.42,358435.45,189989.99,0.00,42353.50,699.04,76.67,309500.37,4025885.90,236858933.48,665310845.28,1895112.53,151240.73,36647030.39,67186459.18,34067636.99,0.00,4610757.93,597218.43,129454456.06,117803306.22,20773667.78,34628846.67
2019-08-01,-8.65,-85.51,2614.33,9012.59,36.65,1.95,426.60,930.68,423.77,0.00,67.10,7.11,1462.44,1703.66,449.24,797.36,0.00,0.00,3113863.32,8162265.97,929.35,1908.69,240275.17,389559.15,258018.41,0.00,40940.04,684.32,87.83,487382.59,4098178.64,276158329.57,692198114.66,2302464.38,215372.25,50990461.28,84015828.35,59226414.50,0.00,4155315.72,1043022.19,144418595.23,119412545.38,22432532.74,36718737.39
2019-09-01,-8.07,-52.54,2378.82,7925.47,31.78,1.39,416.49,812.63,418.56,0.00,61.77,6.60,1208.46,1453.93,480.89,965.15,0.00,0.00,2839244.86,7174992.76,817.48,1257.35,234428.86,356967.87,257023.71,0.00,37572.52,677.11,88.99,473519.59,2792713.79,248191134.39,639310005.75,2049043.56,280501.51,48006015.88,71128723.99,57906175.77,0.00,3710052.95,792249.73,103279315.32,103846944.45,24775541.01,45908384.77
2019-10-01,-7.56,-74.11,2658.72,7951.10,21.19,2.04,387.26,892.98,394.89,1.26,59.28,6.21,971.75,1404.89,523.73,1135.74,0.00,0.00,3153210.58,7214239.11,568.36,1840.08,216643.13,388526.27,233098.03,743.42,36085.24,688.63,95.21,329250.98,4704335.46,269401623.45,705425219.65,1659527.43,352735.82,42193581.53,82033058.12,48434744.67,68929.45,4480265.06,636425.13,109848404.74,102400927.78,36565354.25,76665005.35
2019-11-01,-7.68,-53.31,2663.50,8160.48,22.38,1.40,185.93,678.44,211.39,10.01,52.07,6.26,999.27,1590.73,616.18,1225.88,0.00,0.00,3153989.67,7376889.41,560.63,1271.15,106240.31,300226.99,122434.02,5904.28,31638.48,678.31,67.76,272699.46,2471462.39,180981698.79,547308793.14,1446619.78,128681.92,12879721.78,47513445.99,18224508.58,428644.49,3215341.35,382904.24,72870258.64,93318312.39,33130675.53,59322621.44
2019-12-01,-8.11,-30.46,2937.15,9082.35,18.58,1.32,188.45,615.21,206.57,47.80,61.94,6.73,992.86,1512.77,682.34,1368.35,0.00,0.00,3507361.92,8197214.75,562.75,1474.52,107082.04,280376.92,125162.51,28187.63,37814.09,694.71,63.68,392703.52,1283651.98,182825225.13,496399098.35,1086942.82,3121583.34,34039240.73,51923009.56,36495536.29,3931121.06,3389370.04,1526913.49,69156526.16,88253278.89,36587644.21,75835849.16
2020-01-01,-7.36,-47.12,3109.18,9512.58,11.06,1.92,180.18,856.27,230.48,35.31,59.86,6.09,1074.44,1431.45,568.58,1218.27,0.00,0.00,3713823.36,8576155.69,286.35,1848.45,102349.55,377751.20,138695.03,20824.79,36546.88,710.93,156.87,589485.94,2429210.01,464152399.22,1179756563.29,689528.52,5961552.27,57969345.52,112571519.94,188222669.47,6945618.80,3982274.70,2021028.05,275757656.91,128067282.70,70457814.75,155294344.95
2020-02-01,-4.96,-54.56,2884.47,8541.23,18.83,3.71,187.00,843.78,346.81,15.05,50.40,3.80,1049.23,1212.45,528.40,1031.62,0.00,0.00,3449644.31,7707059.91,384.83,3769.72,107377.20,366660.21,200143.95,8873.74,30491.47,712.87,57.24,104700.06,2677806.58,139532564.98,491294004.09,1028921.12,1159032.41,16058360.17,55750257.83,25304213.21,1191074.47,2706793.05,228864.00,55791669.19,55620481.69,29396698.92,53735030.80
2020-03-01,-6.20,-30.98,2903.09,8208.20,3.09,0.28,170.45,934.78,169.77,28.36,60.42,4.88,1068.16,1532.04,550.26,1093.93,0.00,0.00,3454117.38,7403902.33,71.34,435.41,96987.93,412307.88,97529.70,16725.75,36806.73,690.15,44.80,172167.68,894546.99,124169482.91,367387938.42,190297.69,51446.53,9146060.21,42753693.70,10508693.51,1753916.20,2483211.92,221044.10,45101289.12,58726387.84,20999174.47,46214809.59
2020-04-01,-6.65,-39.38,2774.57,7606.62,0.48,0.10,180.13,730.56,54.05,23.89,61.80,5.14,1228.37,1448.64,483.78,902.86,0.00,0.00,3298343.41,6822970.41,44.47,221.48,102331.90,326502.22,33310.45,14085.44,37735.05,688.16,38.30,163493.36,698420.33,95751367.57,305235764.59,34588.50,9172.86,8807477.02,30761567.86,3331014.26,1471879.86,2289095.22,204127.89,38450805.21,39590666.36,13895354.58,24646812.57
2020-05-01,-7.39,-40.53,2828.13,8310.93,-0.52,0.11,196.77,848.24,135.93,37.93,60.52,5.72,1479.79,1728.95,432.76,783.02,0.00,0.00,3341046.33,7466806.52,1.00,163.39,111863.36,373382.24,81951.74,22369.29,36828.88,680.60,39.29,217105.50,371941.80,106930068.81,320984698.44,3033.01,6620.27,10277097.90,35672136.14,8357122.02,2154622.25,1941619.13,251530.89,61649866.79,55914145.22,11551348.48,17539461.31
2020-06-01,-7.75,-41.28,3195.87,8521.25,13.94,0.46,193.17,1055.18,206.53,43.65,57.37,6.24,1527.47,1492.89,370.61,679.11,0.00,0.00,3799762.23,7648287.28,290.49,517.55,110501.30,456930.07,124034.79,25741.64,34821.00,704.65,46.95,287750.13,1026221.95,159323675.41,371152191.29,453463.75,159064.38,14906653.82,50149839.48,16997072.89,3595902.53,1902445.90,601448.73,75590763.75,54104165.11,11304274.29,21800764.67
2020-07-01,-7.03,-35.70,2866.18,9227.39,14.66,0.21,345.23,1133.19,376.58,71.57,65.41,5.42,1541.34,1389.74,440.04,733.23,0.00,0.00,3404664.36,8280485.92,334.05,268.96,197046.07,489252.46,225816.38,42207.71,39836.34,697.95,52.74,330536.21,771297.40,181301010.58,419623106.89,607316.24,20073.92,25608849.91,60140125.01,28563911.18,5269931.31,2499676.79,456019.47,100991466.52,64933299.71,15718267.82,27128814.50
2020-08-01,-7.24,-47.63,2932.10,8608.47,21.92,0.58,244.81,803.36,268.86,51.93,57.40,5.75,1221.90,1991.26,493.84,978.93,0.00,0.00,3455826.32,7697388.42,591.31,704.01,139964.83,351234.06,162148.97,30624.55,35188.32,673.64,48.91,200498.79,379075.36,158097187.28,372609124.86,703566.35,34371.82,15950634.62,39771204.03,20252793.83,3703533.78,1810869.99,436698.67,77808582.34,84849607.83,12209649.51,24323984.09
2020-09-01,-11.68,-51.81,2674.32,7513.70,31.47,0.34,130.74,436.15,127.62,32.19,56.71,9.71,1047.54,2060.42,586.02,1148.27,0.00,0.00,3175950.46,6725499.08,792.52,340.43,74899.96,194021.64,76791.13,18980.40,34536.12,652.36,36.10,-78310.80,449103.51,93331374.05,273957106.47,909618.69,16812.02,4209426.48,13325030.53,7680614.43,1642694.70,1605890.04,252344.00,45225185.28,54919984.14,10647080.34,15185763.66
2020-10-01,-11.96,-47.53,2486.23,7606.98,30.71,0.59,73.32,772.76,150.19,17.92,55.45,10.15,1205.12,1762.67,646.99,1328.45,0.00,0.00,2971569.72,6841067.49,781.37,712.89,41910.63,337798.70,90275.77,10569.85,33782.38,642.00,48.31,112954.51,913437.19,113540751.47,361927615.93,1136261.33,40580.55,2809760.57,38008068.09,12913047.47,1520562.53,1990708.04,646884.76,68271797.01,60489092.94,21748130.01,40672294.66
2020-11-01,-11.07,-53.72,2629.02,7910.00,25.83,0.92,113.87,613.56,130.04,25.37,45.47,9.49,951.76,1713.48,793.31,1593.22,0.00,0.00,3104555.24,7140416.59,616.69,954.00,64724.64,271712.65,78336.18,14962.19,27497.09,649.08,57.19,168790.10,1474618.68,117930030.68,459916535.10,1236399.48,81692.89,6093400.02,35784191.15,12104174.23,1817514.52,2098163.96,546802.66,74376076.27,73253185.51,39468730.85,72070651.85
2020-12-01,-15.48,-56.74,2950.83,8118.84,11.65,4.19,104.87,619.60,128.14,7.04,50.08,13.04,919.86,1909.95,807.27,1551.85,0.00,0.00,3505680.43,7283662.32,313.87,4339.46,59842.89,277629.60,76810.53,4149.26,30350.55,656.51,57.14,817.72,1996675.37,77675141.85,530177767.83,676578.33,626661.30,3199856.57,39220536.75,17709078.47,485714.07,2755598.35,365020.50,78127761.01,50611711.24,43736542.27,68511601.76
2021-01-01,-14.05,-26.77,3100.65,8249.49,11.20,1.84,114.74,613.37,63.16,13.03,51.29,11.50,1026.79,1863.48,811.83,1590.35,0.00,0.00,3702980.81,7403081.98,258.38,2008.16,65669.02,269999.99,38616.45,7686.10,31163.76,659.05,38.02,108663.57,746929.54,75784827.55,338599441.07,473882.06,684500.76,6913750.70,27408793.94,5808160.19,1674955.63,2008492.53,553757.50,45181880.99,50430756.04,24332785.66,42607938.14
2021-02-01,-8.53,-10.42,2947.62,7506.94,14.62,1.56,101.16,516.70,61.12,7.33,38.28,6.90,979.44,1573.46,750.31,1346.66,0.00,0.00,3516527.88,6730574.42,336.62,1712.80,58229.07,232826.77,37192.57,4322.26,23164.94,669.79,35.57,-55567.34,311878.03,68925624.85,297030889.33,590832.00,363694.38,4290435.65,23320490.35,5016076.49,555672.65,1638617.94,253675.30,36266460.69,39726154.77,21392461.85,31823109.07
2021-03-01,-9.54,-28.70,3131.24,8015.14,1.79,2.77,106.28,559.80,106.03,30.83,41.79,7.71,1223.32,1700.43,746.42,1261.69,0.00,0.00,3727398.09,7204437.20,118.68,3014.02,61176.32,252811.18,63410.56,18183.27,25315.61,672.06,43.85,271938.96,682362.37,95914003.97,355346726.89,101959.47,6512847.93,11410650.02,39460294.30,21968376.29,2005633.23,1964620.08,1132696.66,46940195.65,56482977.45,22355543.94,28731114.22
2021-04-01,-11.77,-54.23,2744.47,7819.32,0.88,2.11,143.54,475.98,150.54,42.55,49.99,9.37,1312.62,1481.62,678.24,1115.78,0.00,0.00,3256187.31,6993361.06,62.41,2264.16,82647.65,217974.39,97209.81,25091.05,30240.87,670.70,57.07,373834.11,1136336.63,136746830.58,460813851.91,71259.44,391460.34,11572016.39,36136501.77,20751560.16,4225623.69,2657326.36,890957.65,68015376.23,53109434.67,22347118.65,30627898.71
2021-05-01,-12.80,-53.61,2920.00,8266.20,0.84,19.82,156.93,536.17,305.34,33.35,53.41,10.24,1493.79,1834.74,607.15,906.50,0.00,0.00,3468421.89,7407897.79,62.42,20695.38,90360.05,249988.69,193840.94,19664.57,32355.51,672.40,111.88,399232.59,1291050.90,203956616.60,959185250.71,86479.54,14509443.94,18385838.53,76736192.40,107107274.14,5965226.78,6854581.97,1922569.22,195738444.59,97884447.67,28695539.67,38529210.35
2021-06-01,-12.93,-89.85,2736.73,8297.71,14.90,14.87,323.87,927.09,504.97,45.69,48.32,10.37,1710.65,1919.66,445.54,770.87,0.00,0.00,3214265.73,7434236.97,338.88,15544.63,182054.02,408400.82,313215.93,26940.74,29068.03,657.90,168.19,740853.34,4382419.76,234479467.64,1566004849.02,2912937.92,11526734.27,37057529.92,218446161.77,189859593.75,5566448.27,11010517.04,1286530.70,264235639.11,164171237.71,36035340.70,56681600.05
2021-07-01,-14.58,-146.53,3165.39,8753.63,25.98,33.19,209.68,724.90,364.03,41.11,39.09,11.92,1540.26,2472.71,517.19,904.12,0.00,0.00,3767342.77,7882882.40,567.81,34773.00,119229.56,320752.33,215887.73,24240.28,23519.62,664.58,126.20,761144.05,7438778.72,298411850.63,1196300117.42,3743520.18,14956325.24,34762400.87,125681820.35,102101954.76,7706941.33,5406149.47,1742003.68,176932343.30,169119110.10,37315727.86,60072601.77
2021-08-01,-14.03,-59.04,2678.90,8201.76,32.88,3.25,178.77,640.87,213.57,32.98,40.48,11.28,1426.66,2233.58,664.58,1214.82,0.00,0.00,3186058.86,7371455.50,826.75,3568.29,101503.22,285090.58,127188.12,19450.32,24230.64,635.34,57.37,142669.77,786047.09,134402090.81,509008140.05,1871208.24,412543.27,14836187.07,43520996.62,23949007.43,3521796.12,2198677.61,918339.56,63016175.37,84883107.86,17476753.95,18746238.49
2021-09-01,-11.40,-67.39,2369.65,7264.11,20.93,3.50,96.99,540.02,99.08,16.72,39.84,9.11,1338.68,2148.43,755.13,1487.16,0.00,0.00,2812305.43,6509397.93,543.29,3836.73,55368.04,233299.21,60137.44,9861.03,23719.98,602.62,46.73,-139379.72,-195510.19,77694586.76,404267895.63,1353730.91,451905.19,4481553.33,31479922.79,10308480.73,1677326.86,2145452.61,503870.30,49182879.44,54465840.09,14399845.90,7997337.62
2021-10-01,-14.13,-68.89,2591.48,7191.70,27.54,8.04,75.30,474.28,120.83,11.02,42.82,11.45,1343.34,1919.74,892.66,1783.73,0.00,0.00,3062033.39,6459289.39,708.85,8579.13,43066.44,216128.95,74254.29,6497.04,25818.75,603.04,52.11,-204295.90,-518854.37,61350860.64,485727812.29,2066833.74,1422897.85,2303866.70,30122671.68,14444932.22,1116742.09,2967451.68,693581.48,51178954.94,47820764.62,23502717.96,12612169.79
2021-11-01,-20.86,-53.22,2388.11,7404.40,18.49,2.53,70.50,452.57,115.82,12.31,44.43,16.38,1340.64,1928.97,738.98,1673.54,0.00,0.00,2818639.06,6659809.39,480.23,2773.97,40432.66,206493.40,70760.90,7258.62,26996.57,609.51,70.03,253603.94,1902241.04,93453042.06,622869867.32,1955251.47,558800.88,3166360.59,41964130.13,20681486.98,1239343.45,4421027.81,955425.82,74814445.66,71119228.79,45046347.44,76892400.33
2021-12-01,-17.54,-72.86,2738.27,7509.30,12.06,5.90,66.29,557.70,96.12,13.72,47.31,12.54,1069.44,1886.39,1215.20,2114.03,0.00,0.00,3236964.31,6756736.87,317.71,6361.10,37805.84,248795.91,59961.97,8091.75,28727.13,601.82,90.32,368001.70,2983270.27,102822817.62,785544667.76,1536998.86,10027496.30,9259784.19,101233315.05,41681237.12,4878494.34,6073867.75,2064007.86,94734935.97,83703587.94,63420820.96,90693711.01
2022-01-01,-19.89,-87.48,3065.88,8049.22,12.29,3.68,113.86,660.15,184.19,13.15,41.16,12.98,1190.91,2019.09,1152.18,1924.00,0.00,0.00,3645601.65,7254463.08,255.61,4027.49,64070.54,289679.77,113179.47,7753.67,24873.53,621.96,102.64,887455.34,6779556.20,195479007.24,895238761.97,1621649.27,5467447.45,21924748.53,101790720.05,62175189.59,4910189.47,5654536.27,2916104.36,128832023.67,119884304.18,93173417.10,161471617.56
2022-02-01,-27.46,-78.16,2459.18,7107.81,6.42,3.01,97.75,578.41,168.32,4.42,38.98,13.81,1000.91,1911.06,1075.51,1729.53,0.00,0.00,2895083.50,6396981.33,138.08,3240.33,54605.75,252820.96,103493.84,2606.37,23686.12,604.91,111.78,1043229.75,4967192.08,144445357.37,909074703.72,1384790.30,10587072.90,7781694.58,102959432.94,71185739.95,522869.96,5933086.73,1211756.30,116436654.23,119269993.38,87054340.57,142558991.20
